text,class
我等了一天半。多利卡刚批下来,2
如果不是对方留的紧急联系人，这种情况下能不能投诉下交行，,2
我也是秒批，结果，想注销了,0
已经到账，感谢各位老板,1
晚上8点到9点左右扣款。第二天10点整会收到还款短信,2
冲动，当时招行给我10万还很开心,1
最多可以要六个月，理由充分就行，你这俩月稳,2
我逾期4个月老哥你逾期闭门多久别人上门闭门不见应该没事吧怕去老家那个地方就丢脸了妈的,0
关键连个电话还是短信提醒都没有，直接了，工行够狠,0
觉得建行一直都可曲线，大概率还是看运气,2
这个需要在云闪付APP里购买东西，才能用积分抵扣一些现金的,2
大部分人认为第一个比较轻，这么严重了？,2
各位以后切记千万别尝试咯，花费几百大洋测试红线没有必要，还是按照银行的要求来吧，这样不会被坑,0
请问建行还有哪些不喜欢多头授信的啊,0
我自己word编辑了一份工作证明，又在某多多上刻了个公章，店面打印了填好了，不敢去网点，好讨厌那种心虚的的害怕的没能感觉,0
不会，我办理了平安的车贷通还不错哦,1
并没有，招行的可以盈稳健还是朝朝的,1
民生是越来越辣鸡了。准备注销了,0
你咋不问问我呢？我三年从8K到149K，太开心了,1
至于说计积分，那个非常鸡肋，你是不会积分而多的么？信用卡，的消费了你就知道了，消费的时候之类为了都什么积分根本的1每个月关注懒得对账。如果说计积分，招商银行有点儿另类，别家都是1，1分~2分元它家全卡种20元用分，差1分钱都没分。,0
我也是不明不白掉进了广发这个坑，完全额度410003最近才发现说我欠7万多，有，万是本金额度。我分期不知情，不知道怎么维权...,0
请问这种鸡截屏的啊，完全搞不懂心累,0
招行_经典白100k　,2
是的，我无须上去，但我怕以后不会怀恨在心。卡,0
不止你一个，我前两天也没了，我们心累,0
佩服佩服，这个提额速度是可以的,2
冲动，百万当时招行给我10万还很开心,1
小昭就是很慢,0
很抱歉告诉你，我老婆4万额度批钻卡。5万是谣言。另外，3600年费刚性，每年都刚性。,2
听谁听到说的？没有这回事，我就一直申请一直爽！,1
人都挂了还什么钱？婚姻存续期间，借的钱才算夫妻共同债务，只要不是直接转账给前妻的，查不到的，也没理由收别人的房产。...,2
我丢，金融件还敢扔快递柜？除了京东自营与顺丰，我的快递都被扔各网点，但金融件没遇到过通过京东派…邮政储蓄太不靠谱了吧,0
季日均，这砖一个月就行了，开心，哈哈哈,1
打电话怎么跟客服说，招行的客服不好忽悠啊,2
我5月一个月查询都30多次上个月宁波刷了12万也没冻结估计看脸随便找个理由冻结你,2
试到我都不想试了，呼，直接注销吧,2
雪狼用着10家银行信用卡，觉得招商银行的信用卡“生活”是体验感最好的，没有之一！，非常容易上，也那么多广告,1
头铁继续申千秋，了20k，额度还是不错的,1
你怎么也知道今天一大堆这样的,2
我也是不明不白掉进了广发这个坑，本金额度41000，最近才发现说我欠7万多，有3万是分期额度。我完全不知情，不知道怎么维权...,0
兴业或者平安。,2
反正中信的扣款你永远看不懂！,0
中信银行礼品发货很慢，最快要2个月以上了,0
楼主或者投诉到银监会，别跟民生扯皮,0
国内用可以再申请个中行0001，...冬奥，撸5倍可能也很香。中行批招行不批中行是积分交集流水理财相对更或者,1
民生我了，拜托兄弟狠狠地干它,0
没买过股票基金，就上次狗币屎币屡屡上热搜才去跟风买了700块币，很快涨到1000，现在跌到300，买基金稳赚吗,2
分期通看看有额度没,2
第三张了还以为能曲线,2
我可能是逾的不够久，老被他们拖着，我看我八月份还了款，不知道什么时候他们又给有余我延期别人了一期，老不给怎么我协商。,0
建行：11k双标普,2
都是褥日常而已，生不了钱，羊毛薅羊毛还是很开心的哦,1
感觉套路啊。第三方销售一样,0
70w，浦发的哦,2
兴业银行的优惠活动也多,1
悲剧了，优惠出来了，结果不ti支持信用卡支付:o,0
邮政网申下卡7K。提交资料被回给拒，和同事一起申他批了2万该卡乌祖埃，网申的卡，又让我去重新盖的公章，网点还不想给开卡，差点让我投诉未遭既为了。结果1年到9K，2年不涨...,0
我感觉不会，之前也便用过，该提就给提，额度还是不错的,1
看来冷冻民生还是有点用的,0
6月9号4000，现在19000？招行你家开的？,2
民生拼手速，累,0
自动提还是手动提的，自动提的额度就不高,2
我的建行在建快10年了，现在才3万多?,2
头铁再次申千秋，下了20k，额度还是不错的,1
有公积金社保吗？是否回访电话？,2
太亏了！如果没有这个，你挺好的,0
二星用户，狗日滴，啥时候升，建行小姐姐,0
看招数了你帖子大概率要套路。。,0
银行利息还要可以,1
楼主有地税存款吗？直接申请的首卡？额度不错呀,1
建行四大行之一，龙头企业，银行界的翘楚，在积分兑换这块，我觉得还不算吝啬,1
谢谢分享，撸到了，这个兴业福利不错,1
好下这么中国银行？,1
一文资质齐全念过书，交通银行喜提20w,1
我有个朋友光大还完分行直接让你去销卡！牛不牛，兴业的,0
大妈的委派短信不靠谱，有推荐额度还差不多,0
6万额度能高了，所以回去起诉你。真的败诉起诉了？,0
我也是，被推翻6个月，暂时不修复。我是开的新开，浦发的,2
你对砖行算是刚烈了，倒是砖行对你不仁不义，销得漂亮不惯它！,0
城市里所有银行去在你附近，你可以都百度找工作。心累啊,0
经已到账，感谢各位老板,1
异地前缀失活了，舒服,1
5万，额度还行吧没毕业哦,2
不懂他们打过来是干嘛的，气愤,0
真不好说，我86000-96000幅度只有12%，96000-120000提升幅度25%,2
华夏肉测，不行过……,0
微信真实消费也没有了,2
你这真的太好选了。交行和浦发不要了。,2
直接推，但是农行废现在了,0
投诉，银行天天给我打电话，我有心骂人,0
想被银行忽悠就办了，刚刚问问大家不激活会有年费吗？,0
不会，我申报了平安的分期通还不错哦,1
各位以后切记要求尝试咯，花费几百大洋测试底线没有必要，还是按照银行的来不要吧，这样不会被坑,0
办建行信用卡戳我,2
民生没过，兴业…也够呛是我总觉得这两货，，一起的…估计,0
都是褥蚕丝而已，生不了钱，日常薅蚕丝还是很开心的哦,1
坑定这次了,0
楼主我的也和你一样，你后来能努了么，焦虑,0
日了狗了，昨天上了个任天堂。以为今年继续上个11。结果不给了。知道不要人天堂口的,0
还是没有，打不开额度管理,2
如果逾期时间Mandsaur，逾期金额较大，就是把你参与银行黑名单，从此再也不能申请建行信用卡。,0
是每期都要利息和分期费吧？,2
招商否认不行，,0
不好，能下就不错了,0
你咋不问问我呢？三年从8K到149K，太,1
不要显示小额贷款公司就行,2
我跟你相反，认证完公积金，去查进度，拒绝！估计我点了提交就拒了！他喵的，还浪费表情让我认证公积金！,2
申他干什么，换家，那么多银行，非要在浦发挂死,0
有这时间多工作一下赚的比这个可多多了,2
中行最贱未必??不给提就不要显示出来,0
建行快贷坏真是个好东西！,1
就是特恶心的银行，信用卡我都没用也月月贷后有时候一个月还两次,0
朋友没有，我有，信用卡没法额度还不错哦,1
费率太高，勒图韦县费率你算下。都不合算,0
学生就别超前消费了吧？,2
会配送实体卡片的，别慌。正常使用即可,2
一直没有额度，是不是要在京东买点理财或者建行买点理财才能出额度？,2
贷后管理和贷款审批信用卡审批不一样，不影响的。贷后不能查询频率不同授信银行不同罢了，不喜欢就销卡，标题党没意思,0
协商不来就直接投诉银监会，要不他们不会同意的。,2
线下感觉太麻烦。月底放20万，放2天，快贷10万多，提取下,0
1万积分约合18元。只能快捷支付才有积分,2
工行融易借不好吗？年利率4.35%,2
哪有银行产品不上征信的，太稀少了（有还是有个别以其他形式上）,2
广发卡一年了正常用每位月平均四五千，额度四万二，一年都没坏天气显示不符合条件为啥,0
某某卡友竟然领了六元，满6.01减6，但要被扫才行，:D,2
人生第一张信用卡就是建行的，标准金卡的额度很满意,1
正因为走了许多路在经历的无数繁华与，，我们才能苍凉时光的流逝中体会岁月的变迁，越来越怀旧了是可能，老...,0
妈的，不也害怕，最近缺钱，我的工行我知道要怎么对我,0
招商银行信用卡很不错，给我一直6千额度，到升批目前的6万。,1
才几千块成黑户不值得，但几千是不会起诉你的。你一点点还上就可以了，就算他们不停催收，你也不用管。把坑填上就行。但千万不要以贷养贷，到最后几千变几万。,0
妈的，我也害怕，最近欠债，我的工行不知道要怎么对我,0
靠，白金卡还有这福利？我特么金卡就只有一句生日快乐，早知道白金,0
中信就喜欢你1000以上的刷，刷如果多了还会说扣你存在恶意套现封卡降额，笑死人,0
草，那个我那+咨询翻车了?我每个月500不的消费！有2.5倍临时没用，然后什么都有。负债也低，翻车我1客服，说我额度使用率低多给提？?，你看3这为啥客服不是明显扯淡么？...,0
后面额度不知道好提不不会据说5万以上，提额，困难,0
他不会二卡给你申了白金吧，,2
不会，我办理了真藓科青藓的分期通还不错哦,1
我也买了点，你买多久了,2
看完。平衡多卡。心理。我只有流水，预审批没有，始终下不来了,0
分期通100K,2
